1020204.00,1088.00,1088.75,1055.75,1060.00;
1020205.00,1060.25,1066.25,1047.00,1053.75;
1020206.00,1054.00,1059.25,1041.75,1048.00;
1020207.00,1051.00,1059.75,1041.00,1041.75;
1020208.00,1041.00,1061.50,1040.25,1061.25;
1020211.00,1061.75,1077.50,1059.00,1075.00;
1020212.00,1075.25,1078.00,1067.25,1072.25;
1020213.00,1072.00,1086.25,1070.00,1083.50;
1020214.00,1083.75,1090.25,1076.50,1081.50;
1020215.00,1081.25,1082.75,1067.75,1069.50;
1020219.00,1068.75,1072.75,1046.50,1048.50;
1020220.00,1048.75,1066.25,1038.50,1065.75;
1020221.00,1065.25,1066.75,1043.00,1043.75;
1020222.00,1044.00,1059.75,1039.00,1056.50;
1020225.00,1056.75,1078.25,1051.75,1074.25;
1020226.00,1074.00,1080.75,1065.25,1072.75;
1020227.00,1072.75,1088.50,1066.50,1076.25;
1020228.00,1076.75,1087.50,1070.50,1071.75;
1020301.00,1071.00,1098.25,1070.75,1097.25;
1020304.00,1095.75,1119.50,1094.75,1116.50;
1020305.00,1117.25,1123.50,1109.25,1113.75;
1020306.00,1113.25,1131.00,1110.00,1127.25;
1020307.00,1127.00,1133.50,1114.75,1124.00;
1020308.00,1123.00,1138.25,1122.75,1128.50;
1020311.00,1128.00,1138.25,1123.75,1131.00;
1020312.00,1131.00,1132.00,1118.75,1131.50;
1020313.00,1131.50,1136.00,1115.25,1119.25;
1020314.00,1119.50,1123.00,1115.25,1117.50;
1020315.00,1118.00,1131.75,1116.50,1128.75;
1020318.00,1128.00,1137.75,1123.00,1129.25;
1020319.00,1129.00,1139.50,1128.75,1136.25;
1020320.00,1136.25,1137.25,1113.75,1114.25;
1020321.00,1114.25,1120.50,1103.25,1114.75;
1020322.00,1115.00,1121.00,1108.75,1111.50;
1020325.00,1111.00,1115.25,1095.00,1097.50;
1020326.00,1097.50,1111.50,1096.00,1104.00;
1020327.00,1104.00,1111.25,1098.75,1107.00;
1020328.00,1106.50,1118.75,1105.25,1111.25;
1020401.00,1107.25,1112.00,1096.25,1106.50;
1020402.00,1107.00,1107.00,1099.00,1100.00;
1020403.00,1099.50,1103.25,1082.75,1092.25;
1020404.00,1091.75,1094.75,1083.00,1087.75;
1020405.00,1089.25,1097.00,1082.50,1087.50;
1020408.00,1088.00,1090.75,1072.00,1089.50;
1020409.00,1091.25,1093.50,1079.75,1082.50;
1020410.00,1082.50,1095.50,1081.00,1094.00;
1020411.00,1094.00,1095.00,1065.00,1066.00;
1020412.00,1065.50,1076.50,1065.50,1074.00;
1020415.00,1074.50,1078.75,1062.00,1066.25;
1020416.00,1066.00,1093.00,1066.00,1091.75;
1020417.00,1093.50,1097.75,1085.75,1090.00;
1020418.00,1089.25,1094.75,1070.50,1085.00;
1020419.00,1081.00,1092.75,1078.50,1088.75;
1020422.00,1089.50,1090.00,1068.00,1070.25;
1020423.00,1071.25,1075.75,1061.25,1065.25;
1020424.00,1064.75,1071.75,1053.50,1053.75;
1020425.00,1054.75,1057.00,1045.50,1054.50;
1020426.00,1055.00,1059.75,1032.25,1034.00;
1020429.00,1034.25,1041.75,1025.50,1027.00;
1020430.00,1027.50,1045.25,1025.50,1039.25;
1020501.00,1038.75,1051.25,1026.75,1050.50;
1020502.00,1050.25,1054.25,1041.25,1046.50;
1020503.00,1047.00,1050.00,1030.75,1035.00;
1020506.00,1035.75,1038.50,1012.00,1013.75;
1020507.00,1013.75,1021.75,1007.75,1009.50;
1020508.00,1013.75,1052.00,1009.50,1048.50;
1020509.00,1047.50,1052.00,1034.25,1036.00;
1020510.00,1036.00,1041.50,1014.50,1016.00;
1020513.00,1016.00,1038.00,1015.50,1037.50;
1020514.00,1037.50,1061.75,1036.25,1060.50;
1020515.00,1060.75,1067.25,1051.00,1056.50;
1020516.00,1055.50,1062.75,1051.25,1061.00;
1020517.00,1061.50,1071.00,1059.00,1067.25;
1020520.00,1066.75,1068.50,1052.75,1055.50;
1020521.00,1055.25,1062.75,1041.25,1045.00;
1020522.00,1045.00,1048.75,1037.50,1045.75;
1020523.00,1046.50,1061.25,1042.50,1059.00;
1020524.00,1059.50,1063.00,1044.00,1044.50;
1020528.00,1045.25,1052.00,1032.00,1038.50;
1020529.00,1038.50,1039.50,1028.75,1029.75;
1020530.00,1030.25,1035.00,1016.25,1027.75;
1020531.00,1027.50,1042.75,1024.75,1029.50;
1020603.00,1028.25,1033.00, 998.50,1000.75;
1020604.00,1000.75,1009.00, 992.75,1003.50;
1020605.00,1004.50,1013.50,1000.50,1012.50;
1020606.00,1013.50,1015.75, 987.25, 991.50;
1020607.00, 978.00, 996.00, 972.25, 990.25;
1020610.00, 991.25,1001.25, 987.00, 994.00;
1020611.00, 993.75,1007.00, 974.00, 976.25;
1020612.00, 976.00, 984.75, 964.50, 982.25;
1020613.00, 985.00, 989.00, 969.75, 972.25;
1020614.00, 972.25, 972.50, 940.00, 971.00;
1020617.00, 970.00, 999.75, 969.25, 997.50;
1020618.00, 997.50,1006.50, 991.75,1006.25;
1020619.00,1003.25,1003.50, 978.75, 981.25;
1020620.00, 982.00, 987.00, 965.75, 968.75;
1020621.00, 968.50, 974.75, 946.00, 953.00;
1020624.00, 953.50, 966.50, 932.00, 957.75;
1020625.00, 956.75, 968.25, 934.75, 935.50;
1020626.00, 936.00, 940.75, 906.50, 935.75;
1020627.00, 936.50, 954.00, 925.00, 953.00;
1020628.00, 953.25, 964.25, 947.00, 951.00;
1020701.00, 950.00, 957.25, 928.00, 930.00;
1020702.00, 930.75, 935.25, 906.50, 908.75;
1020703.00, 909.25, 916.50, 895.75, 914.25;
1020705.00, 914.25, 954.00, 911.25, 952.00;
1020708.00, 951.50, 956.75, 934.25, 939.25;
1020709.00, 939.25, 942.75, 912.50, 915.00;
1020710.00, 915.50, 922.50, 878.75, 879.75;
1020711.00, 880.75, 891.50, 861.50, 888.00;
1020712.00, 889.00, 899.00, 873.75, 878.25;
1020715.00, 877.75, 882.75, 836.75, 881.50;
1020716.00, 881.50, 885.00, 855.75, 864.25;
1020717.00, 862.00, 890.75, 852.50, 866.00;
1020718.00, 867.50, 879.75, 835.25, 836.50;
1020719.00, 835.50, 840.00, 800.75, 805.00;
1020722.00, 803.75, 817.25, 771.75, 780.00;
1020723.00, 781.50, 797.25, 755.25, 757.75;
1020724.00, 756.25, 808.50, 732.00, 805.00;
1020725.00, 805.75, 815.75, 773.50, 797.75;
1020726.00, 798.25, 816.75, 785.75, 814.75;
1020729.00, 816.00, 861.00, 813.50, 854.75;
1020730.00, 855.25, 871.25, 844.50, 866.50;
1020731.00, 865.50, 877.00, 849.75, 872.50;
1020801.00, 870.25, 872.50, 840.00, 845.00;
1020802.00, 844.50, 846.50, 813.50, 826.00;
1020805.00, 826.00, 828.75, 792.50, 795.00;
1020806.00, 794.25, 836.00, 789.50, 822.00;
1020807.00, 820.50, 841.50, 814.50, 837.00;
1020808.00, 837.50, 867.75, 834.75, 866.75;
1020809.00, 865.75, 875.75, 850.75, 868.75;
1020812.00, 867.50, 869.25, 852.25, 863.50;
1020813.00, 863.50, 873.25, 843.00, 846.25;
1020814.00, 845.25, 882.25, 836.75, 879.00;
1020815.00, 879.75, 896.75, 876.75, 891.50;
1020816.00, 890.75, 897.00, 876.00, 889.00;
1020819.00, 889.25, 913.50, 882.50, 910.00;
1020820.00, 909.25, 910.50, 892.50, 900.75;
1020821.00, 900.75, 914.00, 892.00, 913.25;
1020822.00, 912.25, 927.00, 907.00, 922.00;
1020823.00, 922.00, 923.25, 897.50, 902.00;
1020826.00, 901.25, 912.50, 890.75, 908.50;
1020827.00, 908.25, 917.50, 890.75, 897.50;
1020828.00, 897.75, 898.00, 874.00, 877.50;
1020829.00, 877.50, 886.25, 863.50, 877.00;
1020830.00, 876.50, 889.75, 870.00, 877.00;
1020903.00, 874.25, 874.25, 837.00, 838.75;
1020904.00, 838.25, 857.75, 836.00, 850.75;
1020905.00, 851.00, 852.00, 830.25, 844.25;
1020906.00, 845.50, 861.00, 842.50, 855.50;
1020909.00, 853.50, 869.00, 843.50, 861.50;
1020910.00, 861.25, 873.25, 859.50, 872.25;
1020911.00, 872.00, 888.50, 866.50, 866.75;
1020912.00, 867.25, 870.00, 845.00, 850.25;
1020913.00, 850.25, 854.25, 837.25, 852.25;
1020916.00, 852.25, 855.25, 839.75, 854.00;
1020917.00, 853.50, 877.00, 832.75, 833.50;
1020918.00, 829.00, 840.00, 817.75, 824.75;
1020919.00, 824.25, 824.75, 802.00, 802.50;
1020920.00, 804.00, 812.00, 799.25, 803.25;
1020923.00, 804.50, 807.00, 785.50, 795.50;
1020924.00, 796.50, 796.75, 776.50, 781.75;
1020925.00, 782.75, 806.00, 771.25, 802.25;
1020926.00, 803.75, 818.25, 798.25, 815.50;
1020927.00, 814.00, 818.00, 785.25, 786.25;
1020930.00, 786.25, 787.00, 759.25, 776.00;
1021001.00, 777.50, 815.50, 771.25, 815.00;
1021002.00, 814.75, 815.75, 784.00, 791.50;
1021003.00, 790.00, 801.50, 777.25, 781.50;
1021004.00, 780.75, 791.25, 753.25, 766.75;
1021007.00, 765.75, 769.75, 743.00, 749.50;
1021008.00, 749.25, 771.00, 739.50, 761.50;
1021009.00, 762.50, 764.50, 735.50, 739.25;
1021010.00, 739.50, 768.25, 728.25, 764.00;
1021011.00, 764.00, 805.00, 760.25, 799.50;
1021014.00, 797.75, 806.00, 788.50, 803.25;
1021015.00, 803.25, 845.00, 802.50, 843.75;
1021016.00, 835.50, 846.25, 816.50, 823.75;
1021017.00, 826.50, 849.75, 824.50, 840.00;
1021018.00, 846.50, 850.50, 826.75, 844.25;
1021021.00, 843.00, 862.75, 833.50, 859.75;
1021022.00, 858.25, 858.25, 842.50, 852.50;
1021023.00, 851.50, 860.00, 834.00, 859.25;
1021024.00, 858.75, 866.00, 838.50, 841.50;
1021025.00, 840.00, 861.00, 836.25, 859.75;
1021028.00, 861.25, 870.25, 846.00, 852.75;
1021029.00, 852.75, 854.25, 827.00, 842.50;
1021030.00, 842.50, 856.75, 838.00, 850.75;
1021031.00, 850.00, 859.75, 838.75, 846.50;
1021101.00, 843.00, 865.00, 836.00, 859.50;
1021104.00, 866.75, 886.00, 865.75, 868.50;
1021105.00, 867.50, 876.75, 864.75, 875.00;
1021106.00, 876.25, 887.50, 864.00, 886.75;
1021107.00, 887.00, 887.25, 858.00, 863.75;
1021108.00, 866.75, 871.75, 851.50, 852.50;
1021111.00, 853.00, 855.00, 834.00, 838.75;
1021112.00, 838.75, 855.50, 836.75, 845.75;
1021113.00, 846.00, 853.75, 831.25, 846.75;
1021114.00, 847.00, 866.75, 842.25, 863.50;
1021115.00, 863.25, 871.50, 855.50, 870.00;
1021118.00, 870.00, 878.50, 859.50, 861.00;
1021119.00, 860.50, 866.75, 853.25, 859.00;
1021120.00, 859.25, 880.25, 854.25, 879.75;
1021121.00, 880.00, 897.75, 877.50, 896.50;
1021122.00, 896.75, 898.50, 888.25, 889.75;
1021125.00, 890.00, 898.25, 883.50, 890.50;
1021126.00, 891.00, 893.50, 871.75, 872.50;
1021127.00, 873.75, 902.00, 873.00, 899.00;
1021129.00, 899.25, 903.50, 891.75, 897.00;
1021202.00, 895.00, 916.25, 887.75, 896.25;
1021203.00, 896.75, 900.50, 878.75, 884.75;
1021204.00, 884.25, 886.75, 869.75, 880.00;
1021205.00, 880.25, 887.25, 866.25, 869.50;
1021206.00, 870.75, 877.00, 852.75, 874.75;
1021209.00, 874.75, 878.75, 850.00, 850.50;
1021210.00, 850.50, 866.25, 849.75, 863.00;
1021211.00, 863.25, 871.25, 856.50, 863.25;
1021212.00, 863.75, 870.00, 857.25, 863.00;
1021213.00, 862.75, 864.75, 847.75, 848.50;
1021216.00, 848.00, 873.25, 846.00, 871.50;
1021217.00, 871.50, 873.25, 862.25, 864.00;
1021218.00, 865.25, 865.50, 848.00, 853.50;
1021219.00, 854.00, 862.25, 840.75, 846.75;
1021220.00, 846.50, 859.25, 846.25, 858.75;
1021223.00, 858.25, 864.00, 852.25, 859.00;
1021224.00, 859.00, 862.00, 852.00, 853.50;
1021226.00, 852.25, 865.25, 847.75, 852.75;
1021227.00, 852.25, 853.50, 833.25, 833.75;
1021230.00, 834.25, 843.50, 831.00, 839.50;
1021231.00, 840.00, 843.00, 830.00, 841.00;
1030102.00, 845.00, 871.75, 844.50, 869.50;
1030103.00, 869.50, 872.75, 863.75, 872.00;
1030106.00, 873.00, 893.50, 865.75, 888.50;
1030107.00, 888.00, 892.50, 880.75, 885.75;
1030108.00, 885.75, 885.75, 869.25, 872.00;
1030109.00, 872.25, 890.50, 870.00, 886.75;
1030110.00, 887.75, 895.00, 877.00, 888.50;
1030113.00, 888.50, 899.00, 882.75, 888.50;
1030114.00, 888.25, 893.50, 882.50, 891.25;
1030115.00, 889.25, 894.75, 877.50, 883.00;
1030116.00, 881.75, 887.75, 872.75, 878.50;
1030117.00, 879.00, 885.50, 859.75, 865.00;
1030121.00, 865.25, 869.25, 848.00, 850.50;
1030122.00, 850.50, 853.75, 838.00, 839.50;
1030123.00, 840.25, 851.75, 837.50, 845.00;
1030124.00, 845.00, 847.50, 819.50, 822.25;
1030127.00, 822.25, 825.75, 804.25, 809.25;
1030128.00, 810.25, 822.00, 807.00, 816.50;
1030129.00, 817.25, 829.75, 798.00, 822.75;
1030130.00, 823.00, 828.75, 801.75, 802.00;
1030131.00, 802.50, 819.75, 798.50, 816.75;
1030203.00, 816.75, 826.00, 816.00, 820.50;
1030204.00, 820.50, 823.00, 800.25, 811.25;
1030205.00, 809.50, 823.00, 802.50, 806.50;
1030206.00, 806.25, 807.50, 794.00, 802.50;
1030207.00, 801.50, 811.50, 787.25, 792.50;
1030210.00, 793.50, 798.75, 784.25, 798.00;
1030211.00, 798.50, 804.75, 785.50, 791.75;
1030212.00, 791.75, 793.50, 778.25, 778.75;
1030213.00, 779.50, 784.50, 767.25, 781.00;
1030214.00, 781.75, 799.25, 775.75, 799.00;
1030218.00, 801.25, 815.25, 798.00, 813.50;
1030219.00, 813.25, 814.00, 799.75, 808.75;
1030220.00, 808.75, 813.75, 797.75, 800.75;
1030221.00, 800.75, 814.25, 791.75, 809.25;
1030224.00, 809.50, 812.50, 793.00, 794.50;
1030225.00, 794.50, 802.00, 779.25, 801.75;
1030226.00, 801.75, 805.25, 787.75, 789.75;
1030227.00, 789.50, 804.75, 787.25, 800.25;
1030228.00, 800.25, 809.00, 795.75, 803.00;
1030303.00, 806.00, 815.00, 794.00, 797.50;
1030304.00, 797.25, 798.75, 783.25, 784.25;
1030305.00, 784.25, 792.00, 780.25, 791.50;
1030306.00, 791.50, 792.50, 781.00, 783.75;
1030307.00, 781.75, 791.75, 771.00, 790.50;
1030310.00, 789.50, 790.25, 767.50, 769.75;
1030311.00, 769.50, 776.75, 761.50, 762.25;
1030312.00, 762.50, 768.00, 750.50, 767.75;
1030313.00, 767.50, 795.50, 766.00, 795.25;
1030314.00, 795.00, 805.25, 789.75, 796.00;
1030317.00, 793.75, 825.75, 785.00, 824.00;
1030318.00, 824.25, 835.75, 819.00, 829.25;
1030319.00, 829.50, 837.50, 823.25, 835.75;
1030320.00, 835.75, 842.25, 820.25, 837.75;
1030321.00, 837.75, 858.75, 836.00, 856.25;
1030324.00, 848.50, 848.50, 823.50, 826.50;
1030325.00, 826.75, 842.25, 819.00, 835.25;
1030326.00, 835.75, 838.50, 827.75, 831.00;
1030327.00, 831.00, 836.50, 819.75, 830.50;
1030328.00, 830.50, 832.50, 822.25, 826.00;
1030331.00, 821.50, 822.75, 803.00, 810.00;
1030401.00, 807.50, 823.50, 806.00, 819.75;
1030402.00, 819.00, 847.25, 818.00, 840.25;
1030403.00, 840.75, 851.75, 836.00, 836.25;
1030404.00, 836.50, 847.25, 833.75, 841.50;
1030407.00, 846.00, 868.00, 839.25, 840.00;
1030408.00, 840.25, 851.00, 836.50, 841.25;
1030409.00, 841.50, 850.25, 827.25, 829.75;
1030410.00, 830.00, 835.50, 824.50, 834.75;
1030411.00, 834.75, 846.50, 827.75, 831.25;
1030414.00, 834.00, 849.50, 828.50, 849.00;
1030415.00, 849.50, 857.00, 843.00, 856.75;
1030416.00, 859.25, 866.50, 839.50, 841.75;
1030417.00, 842.50, 856.50, 840.75, 854.25;
1030421.00, 856.00, 860.75, 849.75, 856.00;
1030422.00, 855.50, 875.00, 848.00, 872.50;
1030423.00, 873.25, 882.50, 871.50, 880.50;
1030424.00, 880.50, 881.50, 868.50, 872.75;
1030425.00, 872.75, 875.75, 859.00, 861.50;
1030428.00, 862.00, 881.00, 858.25, 876.50;
1030429.00, 876.25, 886.75, 872.75, 879.00;
1030430.00, 879.25, 884.50, 873.00, 879.00;
1030501.00, 878.50, 879.00, 863.50, 878.00;
1030502.00, 879.75, 893.25, 873.75, 890.50;
1030505.00, 890.00, 896.50, 886.50, 889.25;
1030506.00, 888.75, 902.50, 887.25, 897.75;
1030507.00, 897.50, 900.00, 888.25, 892.50;
1030508.00, 892.00, 892.25, 881.25, 883.50;
1030509.00, 883.25, 896.50, 882.25, 895.25;
1030512.00, 896.25, 909.75, 891.25, 907.25;
1030513.00, 906.75, 910.25, 901.25, 905.75;
1030514.00, 905.50, 911.25, 897.50, 903.25;
1030515.00, 903.00, 911.75, 901.00, 909.25;
1030516.00, 908.75, 912.75, 901.00, 907.25;
1030519.00, 904.75, 904.75, 882.50, 885.50;
1030520.00, 885.50, 888.75, 874.25, 882.25;
1030521.00, 882.75, 887.25, 876.25, 885.00;
1030522.00, 885.50, 898.50, 882.75, 893.75;
1030523.00, 893.50, 898.25, 889.50, 895.25;
1030527.00, 895.25, 916.25, 890.00, 912.50;
1030528.00, 912.50, 922.50, 911.75, 915.00;
1030529.00, 914.50, 925.25, 908.75, 912.25;
1030530.00, 912.00, 929.00, 911.25, 926.25;
1030602.00, 926.75, 942.50, 926.50, 931.25;
1030603.00, 929.75, 936.25, 926.50, 935.25;
1030604.00, 935.50, 951.00, 933.25, 949.25;
1030605.00, 949.00, 954.25, 940.50, 953.75;
1030606.00, 953.50, 971.50, 949.00, 950.75;
1030609.00, 949.25, 955.00, 935.25, 940.00;
1030610.00, 940.00, 950.00, 939.25, 949.75;
1030611.00, 949.50, 961.25, 944.75, 959.00;
1030612.00, 960.00, 967.50, 953.25, 963.50;
1030613.00, 962.75, 965.25, 946.75, 952.50;
1030616.00, 952.25, 974.00, 949.50, 973.25;
1030617.00, 973.25, 979.75, 969.50, 973.50;
1030618.00, 973.50, 978.50, 967.00, 972.25;
1030619.00, 972.50, 976.75, 955.25, 957.75;
1030620.00, 957.50, 965.50, 954.75, 955.50;
1030623.00, 956.25, 956.75, 939.50, 945.00;
1030624.00, 945.00, 950.75, 941.00, 945.50;
1030625.00, 945.75, 954.25, 934.00, 936.00;
1030626.00, 935.75, 950.25, 935.25, 947.50;
1030627.00, 947.75, 952.00, 936.00, 937.25;
1030630.00, 938.50, 946.75, 935.00, 937.25;
1030701.00, 936.75, 946.50, 924.25, 945.25;
1030702.00, 945.50, 957.75, 945.25, 957.00;
1030703.00, 957.00, 958.25, 938.50, 946.50;
1030707.00, 947.75, 969.00, 947.25, 966.50;
1030708.00, 966.75, 972.50, 961.25, 971.50;
1030709.00, 971.25, 974.00, 960.00, 965.00;
1030710.00, 963.25, 964.00, 946.00, 952.75;
1030711.00, 952.75, 964.25, 949.25, 961.25;
1030714.00, 961.25, 978.75, 960.00, 966.50;
1030715.00, 966.25, 975.00, 959.00, 965.00;
1030716.00, 966.50, 971.25, 951.50, 959.00;
1030717.00, 957.75, 958.00, 940.75, 944.75;
1030718.00, 946.00, 957.25, 941.50, 954.50;
1030721.00, 955.25, 956.25, 937.50, 942.00;
1030722.00, 941.50, 953.50, 938.25, 950.75;
1030723.00, 951.75, 955.00, 941.75, 951.50;
1030724.00, 951.25, 962.25, 942.75, 944.25;
1030725.00, 943.00, 961.75, 939.00, 960.75;
1030728.00, 962.00, 964.50, 955.50, 958.00;
1030729.00, 957.75, 962.00, 945.50, 953.00;
1030730.00, 952.75, 957.75, 948.00, 950.50;
1030731.00, 950.25, 968.00, 949.50, 953.25;
1030801.00, 952.75, 956.75, 941.00, 943.50;
1030804.00, 943.25, 949.00, 928.75, 944.25;
1030805.00, 944.25, 946.25, 922.25, 923.50;
1030806.00, 923.00, 939.25, 922.50, 929.00;
1030807.00, 929.00, 939.25, 926.00, 938.50;
1030808.00, 938.00, 944.00, 936.25, 942.00;
1030811.00, 942.00, 948.75, 936.75, 945.25;
1030812.00, 945.25, 954.50, 942.75, 954.00;
1030813.00, 953.50, 957.50, 943.75, 948.75;
1030814.00, 948.25, 955.75, 943.25, 951.75;
1030815.00, 943.75, 956.50, 937.25, 954.50;
1030818.00, 954.00, 964.25, 953.75, 962.75;
1030819.00, 962.75, 967.50, 958.25, 967.00;
1030820.00, 965.75, 967.25, 959.75, 963.00;
1030821.00, 963.00, 973.50, 962.25, 966.00;
1030822.00, 966.25, 976.25, 955.75, 956.50;
1030825.00, 955.75, 958.25, 951.00, 957.75;
1030826.00, 957.75, 962.00, 946.50, 959.50;
1030827.00, 959.75, 961.75, 956.50, 959.75;
1030828.00, 959.25, 968.00, 954.25, 965.25;
1030829.00, 965.25, 973.25, 963.00, 971.75;
1030902.00, 972.25, 986.75, 968.50, 986.00;
1030903.00, 986.00, 993.75, 984.25, 991.00;
1030904.00, 991.00, 993.50, 985.25, 992.25;
1030905.00, 993.00, 993.75, 981.75, 986.25;
1030908.00, 985.75, 996.75, 985.25, 994.50;
1030909.00, 995.00, 998.75, 984.50, 988.00;
1030910.00, 987.25, 988.25, 973.25, 977.50;
1030911.00, 979.00, 985.25, 974.75, 980.75;
1030912.00, 980.75, 983.75, 970.75, 982.00;
1030915.00, 982.25, 984.25, 977.00, 978.00;
1030916.00, 978.00, 993.75, 977.50, 993.25;
1030917.00, 993.25, 995.25, 987.75, 991.00;
1030918.00, 991.00,1004.00, 989.00,1002.75;
1030919.00,1003.00,1004.50, 995.00, 998.50;
1030922.00, 997.25, 997.25, 981.25, 986.75;
1030923.00, 986.75, 994.00, 984.75, 991.00;
1030924.00, 991.00, 993.75, 971.75, 972.75;
1030925.00, 972.75, 980.00, 962.75, 963.25;
1030926.00, 963.25, 967.50, 959.50, 960.00;
1030929.00, 960.75, 971.00, 958.25, 969.75;
1030930.00, 969.25, 970.50, 953.25, 959.50;
1031001.00, 961.00, 982.50, 960.50, 982.00;
1031002.00, 981.75, 986.50, 977.00, 985.00;
1031003.00, 985.00,1003.50, 983.50, 994.00;
1031006.00, 992.50,1000.50, 991.75, 999.00;
1031007.00, 999.00,1003.75, 989.75,1002.75;
1031008.00,1003.25,1005.25, 994.50,1000.50;
1031009.00,1000.50,1012.75, 998.50,1004.00;
1031010.00,1003.25,1008.00, 999.50,1006.00;
1031013.00,1006.00,1013.50,1005.00,1010.00;
1031014.00,1010.00,1015.00,1004.50,1013.00;
1031015.00,1013.75,1021.25,1007.00,1010.00;
1031016.00,1008.50,1017.75,1006.75,1014.75;
1031017.00,1013.25,1017.50,1000.25,1003.25;
1031020.00,1003.00,1011.00, 999.75,1010.75;
1031021.00,1010.75,1015.00,1006.25,1009.00;
1031022.00,1009.25,1009.75, 992.00, 996.00;
1031023.00, 995.25,1000.00, 985.25, 994.00;
1031024.00, 993.75, 995.75, 981.75, 995.50;
1031027.00, 993.75,1002.25, 992.75, 996.25;
1031028.00, 995.50,1011.50, 995.25,1010.25;
1031029.00,1009.75,1014.25,1005.50,1011.75;
1031030.00,1011.50,1020.00,1007.75,1014.00;
1031031.00,1014.00,1017.75,1012.00,1015.00;
1031103.00,1012.75,1026.00,1012.00,1019.75;
1031104.00,1019.75,1022.50,1015.50,1017.75;
1031105.00,1017.75,1020.00,1008.75,1019.00;
1031106.00,1019.25,1024.25,1010.75,1024.00;
1031107.00,1023.75,1030.00,1015.50,1016.00;
1031110.00,1016.75,1019.25,1009.75,1011.75;
1031111.00,1011.75,1013.25,1007.00,1011.25;
1031112.00,1010.75,1024.50,1010.00,1022.50;
1031113.00,1022.25,1025.50,1017.50,1023.50;
1031114.00,1023.75,1029.75,1012.50,1014.50;
1031117.00,1013.50,1013.50, 999.75,1009.00;
1031118.00,1008.75,1014.00, 996.50, 998.25;
1031119.00, 998.50,1009.25, 996.50,1006.50;
1031120.00,1006.75,1011.75, 996.50, 997.50;
1031121.00, 997.25,1002.50, 995.75,1001.75;
1031124.00,1001.25,1017.00,1000.75,1015.00;
1031125.00,1015.00,1023.25,1013.00,1018.75;
1031126.00,1018.50,1024.00,1012.75,1022.25;
1031128.00,1022.75,1025.75,1019.25,1023.25;
1031201.00,1024.50,1036.00,1021.25,1034.50;
1031202.00,1034.50,1036.50,1029.75,1032.50;
1031203.00,1032.00,1039.75,1029.75,1030.50;
1031204.00,1030.25,1036.00,1028.25,1035.00;
1031205.00,1032.50,1034.25,1025.00,1027.75;
1031208.00,1026.50,1035.00,1023.25,1034.50;
1031209.00,1034.75,1038.25,1024.25,1026.00;
1031210.00,1026.25,1028.50,1018.50,1026.25;
1031211.00,1026.00,1039.25,1024.75,1037.75;
1031212.00,1037.75,1040.25,1032.25,1039.25;
1031215.00,1053.25,1055.50,1033.00,1034.25;
1031216.00,1034.25,1041.50,1032.25,1040.25;
1031217.00,1040.25,1043.50,1036.25,1043.00;
1031218.00,1043.00,1055.50,1041.50,1055.25;
1031219.00,1054.75,1057.00,1049.00,1052.25;
1031222.00,1049.25,1059.75,1047.25,1059.50;
1031223.00,1059.25,1062.50,1057.00,1060.25;
1031224.00,1060.25,1062.00,1056.25,1059.75;
1031226.00,1060.25,1063.75,1059.25,1060.25;
1031229.00,1060.25,1076.00,1059.75,1074.50;
1031230.00,1074.50,1075.75,1071.75,1074.50;
1031231.00,1074.50,1078.25,1071.50,1077.25;
1040102.00,1077.75,1084.75,1070.25,1075.75;
1040105.00,1075.50,1088.25,1075.50,1086.75;
1040106.00,1086.50,1090.25,1082.25,1088.75;
1040107.00,1088.50,1093.50,1081.50,1092.25;
1040108.00,1092.25,1097.25,1090.50,1096.25;
1040109.00,1096.25,1097.75,1085.75,1086.75;
1040112.00,1086.25,1095.25,1085.00,1095.00;
1040113.00,1095.00,1096.00,1080.50,1088.00;
1040114.00,1088.00,1099.25,1086.00,1098.00;
1040115.00,1096.50,1103.25,1089.75,1100.00;
1040116.00,1099.75,1105.75,1098.75,1104.75;
1040120.00,1104.50,1109.00,1100.75,1104.25;
1040121.00,1104.00,1115.50,1099.50,1112.75;
1040122.00,1112.75,1116.00,1108.25,1110.75;
1040123.00,1108.50,1116.00,1102.00,1107.00;
1040126.00,1106.75,1121.75,1104.75,1121.00;
1040127.00,1121.00,1121.50,1108.75,1109.25;
1040128.00,1109.00,1114.75,1091.50,1096.00;
1040129.00,1095.25,1100.50,1087.50,1097.00;
1040130.00,1097.75,1099.00,1092.75,1096.75;
1040202.00,1097.00,1109.00,1093.25,1101.25;
1040203.00,1101.25,1103.25,1096.25,1099.75;
1040204.00,1099.75,1100.25,1088.75,1090.75;
1040205.00,1090.50,1097.00,1089.25,1093.25;
1040206.00,1093.50,1108.75,1091.75,1105.75;
1040209.00,1106.00,1110.50,1104.50,1106.75;
1040210.00,1107.00,1113.50,1104.25,1110.00;
1040211.00,1110.00,1125.50,1108.00,1122.00;
1040212.00,1122.00,1124.25,1117.25,1117.75;
1040213.00,1118.25,1123.50,1108.75,1112.50;
1040217.00,1112.25,1125.50,1112.00,1123.25;
1040218.00,1123.25,1125.50,1115.00,1118.00;
1040219.00,1118.00,1125.25,1112.00,1114.00;
1040220.00,1113.50,1117.75,1104.50,1110.50;
1040223.00,1110.75,1114.25,1102.75,1106.75;
1040224.00,1107.25,1111.00,1100.00,1105.25;
